DIA  , DESAYUNO  , COLACION_MATUTINA  , COMIDA_ENTRADA  , COMIDA_PRINCIPAL  , COLACION_VESPERTINA  , CENA  , EQUIVALENTEAZUCARESCONGRASA , EQUIVALENTEAZUCARESSINGRASA , EQUIVALENTEACEITESYGRASASCONPROTEINAS , EQUIVALENTEACEITESYGRASAS , CALCIOMG , EQUIVALENTEVERDURAS , COLESTEROLMG , EQUIVALENTEAOAMUYBAJOSENGRASA , SODIOMG , AGSATURADOSG , KILOCALORIAS , EQUIVALENTEAOAALTOENGRASA , FIBRAG , HIERROMG , EQUIVALENTEFRUTAS , EQUIVALENTELEGUMINOSAS , EQUIVALENTECEREALESSINGRASA , EQUIVALENTELECHEENTERA , EQUIVALENTECEREALESCONGRASA , EQUIVALENTELECHECONAZUCAR , ACIDOFOLICOG , EQUIVALENTEAOABAJOENGRASA , EQUIVALENTEAOAMODERADOSENGRASA
0--10.4452 , 17 , 100 , 118 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.95) [3,4] " , " (914.917) [750,1300] " , " (2.34167) [1,3] " , " (428.367) [50,455] " , " (2) [1,2] " , " (3199.93) [1000,4000] " , " (3.16) [0,7] " , " (2207.12) [2000,2350] " , " (2) [1,2] " , " (24.3746) [15,30] " , " (10.0333) [11,18] " , " (3.43627) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (236.531) [150,800] " , " (1) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 57 , 99 , 125 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.5) [3,4] " , " (891.8) [750,1300] " , " (2.66667) [1,3] " , " (282.3) [50,455] " , " (2) [1,2] " , " (1796.15) [1000,4000] " , " (2.8) [0,7] " , " (2174.93) [2000,2350] " , " (1.6) [1,2] " , " (27.1457) [15,30] " , " (11.5833) [11,18] " , " (3.61905) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (336.745) [150,800] " , " (1) [1,2] " , " (1) [1,2] "
0--10.4452 , 17 , 100 , 125 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.95) [3,4] " , " (915.817) [750,1300] " , " (2.44167) [1,3] " , " (428.367) [50,455] " , " (2) [1,2] " , " (2966.87) [1000,4000] " , " (3.16) [0,7] " , " (2207.02) [2000,2350] " , " (2) [1,2] " , " (23.9546) [15,30] " , " (9.63333) [11,18] " , " (3.43627) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (238.251) [150,800] " , " (1) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 17 , 100 , 129 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.95) [3,4] " , " (940.117) [750,1300] " , " (2.05833) [1,3] " , " (428.367) [50,455] " , " (2) [1,2] " , " (3199.33) [1000,4000] " , " (3.16) [0,7] " , " (2217.95) [2000,2350] " , " (2) [1,2] " , " (27.2579) [15,30] " , " (9.83333) [11,18] " , " (3.43627) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1.4) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (220.352) [150,800] " , " (1) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 17 , 100 , 131 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.95) [3,4] " , " (940.117) [750,1300] " , " (2.06833) [1,3] " , " (428.367) [50,455] " , " (2) [1,2] " , " (3199.23) [1000,4000] " , " (3.16) [0,7] " , " (2217.18) [2000,2350] " , " (2) [1,2] " , " (27.2579) [15,30] " , " (9.83333) [11,18] " , " (3.43627) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1.4) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (220.352) [150,800] " , " (1) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 57 , 99 , 132 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.5) [3,4] " , " (888.8) [750,1300] " , " (2.56667) [1,3] " , " (282.3) [50,455] " , " (2) [1,2] " , " (1798.6) [1000,4000] " , " (2.8) [0,7] " , " (2175.31) [2000,2350] " , " (1.6) [1,2] " , " (28.9686) [15,30] " , " (11.6833) [11,18] " , " (3.61905) [2,4] " , " (1.28571) [1,2] " , " (8) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (324.795) [150,800] " , " (1) [1,2] " , " (1) [1,2] "
0--10.4452 , 17 , 100 , 132 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.95) [3,4] " , " (912.817) [750,1300] " , " (2.34167) [1,3] " , " (428.367) [50,455] " , " (2) [1,2] " , " (2969.32) [1000,4000] " , " (3.16) [0,7] " , " (2207.4) [2000,2350] " , " (2) [1,2] " , " (25.7774) [15,30] " , " (9.73333) [11,18] " , " (3.43627) [2,4] " , " (1.28571) [1,2] " , " (8) [8,9] " , " (1.4) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (226.301) [150,800] " , " (1) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 57 , 99 , 133 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.5) [3,4] " , " (891.8) [750,1300] " , " (2.66667) [1,3] " , " (282.3) [50,455] " , " (2) [1,2] " , " (2028.42) [1000,4000] " , " (2.8) [0,7] " , " (2173.83) [2000,2350] " , " (1.6) [1,2] " , " (27.1157) [15,30] " , " (11.5833) [11,18] " , " (3.61905) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (329.765) [150,800] " , " (1) [1,2] " , " (1) [1,2] "
0--10.4452 , 17 , 100 , 133 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.95) [3,4] " , " (915.817) [750,1300] " , " (2.44167) [1,3] " , " (428.367) [50,455] " , " (2) [1,2] " , " (3199.13) [1000,4000] " , " (3.16) [0,7] " , " (2205.92) [2000,2350] " , " (2) [1,2] " , " (23.9246) [15,30] " , " (9.63333) [11,18] " , " (3.43627) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (231.271) [150,800] " , " (1) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 57 , 99 , 134 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.5) [3,4] " , " (891.8) [750,1300] " , " (2.76667) [1,3] " , " (282.3) [50,455] " , " (2) [1,2] " , " (1796.02) [1000,4000] " , " (2.8) [0,7] " , " (2176.73) [2000,2350] " , " (1.6) [1,2] " , " (27.2857) [15,30] " , " (11.5833) [11,18] " , " (3.61905) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (339.115) [150,800] " , " (1) [1,2] " , " (1) [1,2] "
0--10.4452 , 17 , 100 , 134 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.95) [3,4] " , " (915.817) [750,1300] " , " (2.54167) [1,3] " , " (428.367) [50,455] " , " (2) [1,2] " , " (2966.73) [1000,4000] " , " (3.16) [0,7] " , " (2208.82) [2000,2350] " , " (2) [1,2] " , " (24.0946) [15,30] " , " (9.63333) [11,18] " , " (3.43627) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (240.621) [150,800] " , " (1) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 2 , 96 , 118 , 163 , 192 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (938.2) [750,1300] " , " (2.36667) [1,3] " , " (436.867) [50,455] " , " (1) [1,2] " , " (2209.73) [1000,4000] " , " (4.6) [0,7] " , " (2114.77) [2000,2350] " , " (1) [1,2] " , " (27.0825) [15,30] " , " (19.7) [11,18] " , " (2.95833) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1.9) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (259.444) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 2 , 96 , 125 , 163 , 192 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (939.1) [750,1300] " , " (2.46667) [1,3] " , " (436.867) [50,455] " , " (1) [1,2] " , " (1976.67) [1000,4000] " , " (4.6) [0,7] " , " (2114.67) [2000,2350] " , " (1) [1,2] " , " (26.6625) [15,30] " , " (19.3) [11,18] " , " (2.95833) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1.9) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (261.164) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 2 , 96 , 133 , 163 , 192 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (939.1) [750,1300] " , " (2.46667) [1,3] " , " (436.867) [50,455] " , " (1) [1,2] " , " (2208.93) [1000,4000] " , " (4.6) [0,7] " , " (2113.57) [2000,2350] " , " (1) [1,2] " , " (26.6325) [15,30] " , " (19.3) [11,18] " , " (2.95833) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1.9) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (254.184) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 2 , 96 , 134 , 163 , 192 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (939.1) [750,1300] " , " (2.56667) [1,3] " , " (436.867) [50,455] " , " (1) [1,2] " , " (1976.53) [1000,4000] " , " (4.6) [0,7] " , " (2116.47) [2000,2350] " , " (1) [1,2] " , " (26.8025) [15,30] " , " (19.3) [11,18] " , " (2.95833) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1.9) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (263.534) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 25 , 95 , 117 , 175 , 192 , 260 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.33333) [1,2] " , " (3.9) [3,4] " , " (873.167) [750,1300] " , " (2.11667) [1,3] " , " (436.617) [50,455] " , " (1.5) [1,2] " , " (2718.05) [1000,4000] " , " (3.12) [0,7] " , " (2108.88) [2000,2350] " , " (2) [1,2] " , " (25.665) [15,30] " , " (12.8833) [11,18] " , " (3.51667) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1.4) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (148.01) [150,800] " , " (1.25) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 118 , 143 , 193 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.16667) [3,4] " , " (857.4) [750,1300] " , " (2.27667) [1,3] " , " (418.925) [50,455] " , " (2) [1,2] " , " (3172.93) [1000,4000] " , " (4.33333) [0,7] " , " (2209.55) [2000,2350] " , " (1.6) [1,2] " , " (29.9983) [15,30] " , " (10.66) [11,18] " , " (2.5) [2,4] " , " (1.75) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (108.58) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 125 , 143 , 193 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.16667) [3,4] " , " (858.3) [750,1300] " , " (2.37667) [1,3] " , " (418.925) [50,455] " , " (2) [1,2] " , " (2939.87) [1000,4000] " , " (4.33333) [0,7] " , " (2209.45) [2000,2350] " , " (1.6) [1,2] " , " (29.5783) [15,30] " , " (10.26) [11,18] " , " (2.5) [2,4] " , " (1.75) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (110.3) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 133 , 143 , 193 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.16667) [3,4] " , " (858.3) [750,1300] " , " (2.37667) [1,3] " , " (418.925) [50,455] " , " (2) [1,2] " , " (3172.13) [1000,4000] " , " (4.33333) [0,7] " , " (2208.35) [2000,2350] " , " (1.6) [1,2] " , " (29.5483) [15,30] " , " (10.26) [11,18] " , " (2.5) [2,4] " , " (1.75) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (103.32) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 134 , 143 , 193 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.16667) [3,4] " , " (858.3) [750,1300] " , " (2.47667) [1,3] " , " (418.925) [50,455] " , " (2) [1,2] " , " (2939.73) [1000,4000] " , " (4.33333) [0,7] " , " (2211.25) [2000,2350] " , " (1.6) [1,2] " , " (29.7183) [15,30] " , " (10.26) [11,18] " , " (2.5) [2,4] " , " (1.75) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (112.67) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 129 , 147 , 193 , 260 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.33333) [1,2] " , " (3.08333) [3,4] " , " (910.51) [750,1300] " , " (2.55) [1,3] " , " (430.117) [50,455] " , " (2) [1,2] " , " (3831.35) [1000,4000] " , " (4.78333) [0,7] " , " (2112.23) [2000,2350] " , " (1.6) [1,2] " , " (22.3183) [15,30] " , " (11.66) [11,18] " , " (2.28333) [2,4] " , " (1.25) [1,2] " , " (8.5) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (123.013) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 131 , 147 , 193 , 260 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.33333) [1,2] " , " (3.08333) [3,4] " , " (910.51) [750,1300] " , " (2.56) [1,3] " , " (430.117) [50,455] " , " (2) [1,2] " , " (3831.25) [1000,4000] " , " (4.78333) [0,7] " , " (2111.46) [2000,2350] " , " (1.6) [1,2] " , " (22.3183) [15,30] " , " (11.66) [11,18] " , " (2.28333) [2,4] " , " (1.25) [1,2] " , " (8.5) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (123.013) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 132 , 147 , 193 , 260 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.33333) [1,2] " , " (3.08333) [3,4] " , " (883.21) [750,1300] " , " (2.83333) [1,3] " , " (430.117) [50,455] " , " (2) [1,2] " , " (3601.33) [1000,4000] " , " (4.78333) [0,7] " , " (2101.69) [2000,2350] " , " (1.6) [1,2] " , " (20.8379) [15,30] " , " (11.56) [11,18] " , " (2.28333) [2,4] " , " (1.03571) [1,2] " , " (8.5) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (128.962) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 129 , 160 , 193 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (883.5) [750,1300] " , " (2.53333) [1,3] " , " (418.925) [50,455] " , " (2) [1,2] " , " (2938.91) [1000,4000] " , " (4.53333) [0,7] " , " (2157.25) [2000,2350] " , " (1.6) [1,2] " , " (23.0033) [15,30] " , " (10.56) [11,18] " , " (2.08333) [2,4] " , " (1.25) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (142.478) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 131 , 160 , 193 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (883.5) [750,1300] " , " (2.54333) [1,3] " , " (418.925) [50,455] " , " (2) [1,2] " , " (2938.81) [1000,4000] " , " (4.53333) [0,7] " , " (2156.48) [2000,2350] " , " (1.6) [1,2] " , " (23.0033) [15,30] " , " (10.56) [11,18] " , " (2.08333) [2,4] " , " (1.25) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (142.478) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 132 , 160 , 193 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (856.2) [750,1300] " , " (2.81667) [1,3] " , " (418.925) [50,455] " , " (2) [1,2] " , " (2708.89) [1000,4000] " , " (4.53333) [0,7] " , " (2146.7) [2000,2350] " , " (1.6) [1,2] " , " (21.5229) [15,30] " , " (10.46) [11,18] " , " (2.08333) [2,4] " , " (1.03571) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (148.427) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 129 , 147 , 206 , 260 , " (0) [0,1] " , " (3.83333) [3,4] " , " (1) [1,2] " , " (3.08333) [3,4] " , " (875.11) [750,1300] " , " (2.55) [1,3] " , " (430.117) [50,455] " , " (2) [1,2] " , " (3854.45) [1000,4000] " , " (4.78333) [0,7] " , " (2136.38) [2000,2350] " , " (1.6) [1,2] " , " (22.3483) [15,30] " , " (11.9) [11,18] " , " (2.28333) [2,4] " , " (1.25) [1,2] " , " (8.8) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (134.413) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 131 , 147 , 206 , 260 , " (0) [0,1] " , " (3.83333) [3,4] " , " (1) [1,2] " , " (3.08333) [3,4] " , " (875.11) [750,1300] " , " (2.56) [1,3] " , " (430.117) [50,455] " , " (2) [1,2] " , " (3854.35) [1000,4000] " , " (4.78333) [0,7] " , " (2135.61) [2000,2350] " , " (1.6) [1,2] " , " (22.3483) [15,30] " , " (11.9) [11,18] " , " (2.28333) [2,4] " , " (1.25) [1,2] " , " (8.8) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (134.413) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 132 , 147 , 206 , 260 , " (0) [0,1] " , " (3.83333) [3,4] " , " (1) [1,2] " , " (3.08333) [3,4] " , " (847.81) [750,1300] " , " (2.83333) [1,3] " , " (430.117) [50,455] " , " (2) [1,2] " , " (3624.43) [1000,4000] " , " (4.78333) [0,7] " , " (2125.84) [2000,2350] " , " (1.6) [1,2] " , " (20.8679) [15,30] " , " (11.8) [11,18] " , " (2.28333) [2,4] " , " (1.03571) [1,2] " , " (8.8) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (140.362) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 105 , 129 , 152 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.07143) [1,2] " , " (3.16667) [3,4] " , " (950.8) [750,1300] " , " (1.91) [1,3] " , " (440.492) [50,455] " , " (1) [1,2] " , " (2656.63) [1000,4000] " , " (4.28571) [0,7] " , " (2067.03) [2000,2350] " , " (1.33333) [1,2] " , " (21.4183) [15,30] " , " (10.9333) [11,18] " , " (2.66667) [2,4] " , " (1.25) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (106.185) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 109 , 129 , 152 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.07143) [1,2] " , " (3.61667) [3,4] " , " (952.9) [750,1300] " , " (1.61) [1,3] " , " (449.592) [50,455] " , " (1.33333) [1,2] " , " (2434.99) [1000,4000] " , " (4.64571) [0,7] " , " (2070.66) [2000,2350] " , " (1.33333) [1,2] " , " (23.4983) [15,30] " , " (10.7) [11,18] " , " (2.33333) [2,4] " , " (1.25) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (113.567) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 20 , 113 , 130 , 152 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.07143) [1,2] " , " (3.91667) [3,4] " , " (882.743) [750,1300] " , " (1.53333) [1,3] " , " (184.252) [50,455] " , " (1.33333) [1,2] " , " (2376.17) [1000,4000] " , " (4.88571) [0,7] " , " (2165.59) [2000,2350] " , " (1) [1,2] " , " (24.4817) [15,30] " , " (12.386) [11,18] " , " (3) [2,4] " , " (1.5) [1,2] " , " (8.19) [8,9] " , " (1.75) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (131.428) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 11 , 105 , 131 , 152 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.07143) [1,2] " , " (3.16667) [3,4] " , " (950.8) [750,1300] " , " (1.92) [1,3] " , " (440.492) [50,455] " , " (1) [1,2] " , " (2656.53) [1000,4000] " , " (4.28571) [0,7] " , " (2066.26) [2000,2350] " , " (1.33333) [1,2] " , " (21.4183) [15,30] " , " (10.9333) [11,18] " , " (2.66667) [2,4] " , " (1.25) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (106.185) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 109 , 131 , 152 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.07143) [1,2] " , " (3.61667) [3,4] " , " (952.9) [750,1300] " , " (1.62) [1,3] " , " (449.592) [50,455] " , " (1.33333) [1,2] " , " (2434.89) [1000,4000] " , " (4.64571) [0,7] " , " (2069.89) [2000,2350] " , " (1.33333) [1,2] " , " (23.4983) [15,30] " , " (10.7) [11,18] " , " (2.33333) [2,4] " , " (1.25) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (113.567) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 105 , 132 , 152 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.07143) [1,2] " , " (3.16667) [3,4] " , " (923.5) [750,1300] " , " (2.19333) [1,3] " , " (440.492) [50,455] " , " (1) [1,2] " , " (2426.61) [1000,4000] " , " (4.28571) [0,7] " , " (2056.48) [2000,2350] " , " (1.33333) [1,2] " , " (19.9379) [15,30] " , " (10.8333) [11,18] " , " (2.66667) [2,4] " , " (1.03571) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (112.133) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 109 , 132 , 152 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.07143) [1,2] " , " (3.61667) [3,4] " , " (925.6) [750,1300] " , " (1.89333) [1,3] " , " (449.592) [50,455] " , " (1.33333) [1,2] " , " (2204.98) [1000,4000] " , " (4.64571) [0,7] " , " (2060.11) [2000,2350] " , " (1.33333) [1,2] " , " (22.0179) [15,30] " , " (10.6) [11,18] " , " (2.33333) [2,4] " , " (1.03571) [1,2] " , " (9) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (119.515) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 18 , 99 , 135 , 156 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.16667) [3,4] " , " (916.657) [750,1300] " , " (2.78333) [1,3] " , " (149.175) [50,455] " , " (2) [1,2] " , " (1974.13) [1000,4000] " , " (6.7) [0,7] " , " (2124.57) [2000,2350] " , " (1.6) [1,2] " , " (29.17) [15,30] " , " (11.59) [11,18] " , " (2.33333) [2,4] " , " (1) [1,2] " , " (8.8) [8,9] " , " (1.75) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (299.087) [150,800] " , " (1) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 20 , 113 , 120 , 163 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.41667) [3,4] " , " (938.19) [750,1300] " , " (2.42667) [1,3] " , " (194.985) [50,455] " , " (2) [1,2] " , " (2305.35) [1000,4000] " , " (4.6) [0,7] " , " (2224.95) [2000,2350] " , " (1) [1,2] " , " (27.1355) [15,30] " , " (13.5393) [11,18] " , " (3.29167) [2,4] " , " (1.5) [1,2] " , " (8.82333) [8,9] " , " (1.75) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (158.406) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 113 , 124 , 163 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.41667) [3,4] " , " (935.577) [750,1300] " , " (2.96667) [1,3] " , " (183.385) [50,455] " , " (1.33333) [1,2] " , " (2309.31) [1000,4000] " , " (4.6) [0,7] " , " (2203.89) [2000,2350] " , " (1) [1,2] " , " (28.3742) [15,30] " , " (13.3527) [11,18] " , " (3.29167) [2,4] " , " (1.5) [1,2] " , " (8.69) [8,9] " , " (1.75) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (182.764) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 113 , 128 , 163 , 206 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.41667) [3,4] " , " (935.577) [750,1300] " , " (2.56667) [1,3] " , " (183.385) [50,455] " , " (1.33333) [1,2] " , " (2330.68) [1000,4000] " , " (4.6) [0,7] " , " (2233.08) [2000,2350] " , " (1) [1,2] " , " (29.067) [15,30] " , " (13.3527) [11,18] " , " (3.29167) [2,4] " , " (1.78571) [1,2] " , " (8.69) [8,9] " , " (1.75) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (161.094) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
